,10percentage,12percentage,CollegeTier,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,SubjectCount,SubjectTotal,Age,YOE,Enc_Designation,Enc_Gender,Enc_Degree,Enc_Specialization,Enc_CollegeState,enc_City_Type,Salary_Class
3192,83.0,73.0,2,67.0,0,595,625,560,1,1,1,0,0,0,0,0,-0.3027,0.7119,1.3933,-2.3895,0.6721,3,0.7526818341553949,24.4,1.2,340,0,0,20,23,1.0,Good
3193,77.0,75.0,2,65.42,1,425,415,375,1,0,0,0,1,0,0,0,1.4374,1.1248,1.2525,0.53233,0.4234,2,0.2192771044229911,24.9,1.3,184,1,0,38,21,1.0,Low
3194,65.0,65.4,1,67.72,0,490,615,725,1,1,0,1,0,0,0,0,-0.3027,-0.7866,-1.527,1.9207,-1.6273,3,1.3581787815623831,25.5,0.3,29,1,0,13,23,1.0,Good
3195,61.57,54.33,2,79.6,0,325,470,465,1,1,0,1,0,0,0,0,0.1282,0.2124,0.4711,0.0192,1.247,3,0.6653562840180927,23.9,1.4,375,1,0,32,13,1.0,Low
3196,75.0,74.0,2,59.0,0,720,545,405,0,1,0,1,0,0,0,0,-0.0154,0.2124,0.6248,0.0192,-0.6692,2,0.5296912114014252,26.8,0.7,319,1,0,17,12,1.0,Low
3197,86.8,85.5,2,63.17,1,495,515,575,1,1,1,0,0,0,0,0,-0.1082,0.5008,0.0914,-0.4078,0.5024,3,1.4481329432084544,26.6,3.3,204,1,0,19,14,1.0,Good
3198,70.0,58.0,2,70.0,0,440,435,380,1,1,0,1,0,0,0,0,-0.4463,0.3789,0.7785,-0.6147,0.0973,3,0.6891092531392327,22.4,0.2,320,1,0,32,7,1.0,Low
3199,73.0,60.2,2,75.47,0,475,435,485,1,0,1,0,0,0,1,0,1.1336,-1.2861,0.6248,-1.8824,0.8637,3,1.0721925652029856,25.8,0.4,321,1,0,20,13,1.0,Low
3200,64.0,63.33,2,71.0,1,415,545,524,0,0,0,0,0,0,0,0,1.8517,0.2124,2.1617,-2.0092,-0.2859,0,0.0,24.8,0.7,9,1,2,18,11,1.0,Low
3201,78.2,80.6,2,71.72,0,450,450,705,1,1,0,0,0,0,0,0,-1.1128,-1.0593,-0.7794,1.3255,-1.5513,2,1.053678331827835,25.7,2.8,9,1,0,10,23,1.0,Good
3202,88.2,91.0,1,75.7,1,720,510,655,1,1,0,1,0,0,0,0,-0.4463,-0.6201,-0.1437,0.1459,-2.5853,3,1.0217826378918748,23.5,0.5,156,1,0,13,21,1.0,Good
3203,80.63,72.4,2,73.3,0,325,485,515,1,1,0,0,0,0,0,0,-0.3027,1.0449,1.547,1.6672,-0.2859,2,0.5192081838104268,25.7,1.9,330,1,0,10,25,0.0,Good
3204,56.0,63.0,2,65.0,0,404,495,405,1,1,0,0,0,0,1,0,0.2718,-0.9531,0.4711,-1.1218,-1.0524,3,0.6040803642967134,24.1,0.8,270,1,0,19,16,0.0,Low
3205,80.0,57.0,2,73.0,1,565,465,475,1,1,0,0,0,0,0,0,0.51,0.8128,0.2366,0.1798,-0.7615,2,1.053678331827835,29.1,4.8,242,0,3,9,4,1.0,Good
3206,72.6,51.0,2,72.0,0,535,515,445,1,1,0,0,0,0,0,0,0.51,0.9688,1.688,-0.9953,1.1343,2,1.1764431330850493,30.8,3.2,321,1,3,9,24,1.0,Good
3207,87.73,85.42,2,65.37,1,655,435,454,1,1,0,0,0,0,0,0,-0.5719,-0.5913,-0.6343,1.5899,-0.4455,2,0.6002355049352299,25.8,3.6,225,0,0,10,20,1.0,Good
3208,91.2,80.0,1,79.42,1,765,645,855,1,1,1,0,0,0,1,0,-0.3027,0.3789,-2.4491,-0.4879,-1.4356,4,1.0115891975758227,23.3,0.7,216,1,0,20,4,0.0,Good
3209,76.64,59.0,2,65.7,1,444,455,285,1,1,0,0,0,0,0,0,-0.5719,-0.4353,-0.6343,0.4148,-0.6035,2,0.6002355049352299,27.4,4.8,0,1,0,10,11,1.0,Good
3210,89.5,93.9,2,75.67,0,535,625,645,1,1,0,1,0,0,0,0,-0.159,-1.2861,-0.9122,0.0192,-1.244,3,1.2176547923344985,22.8,1.5,45,1,0,13,0,1.0,Low
3211,68.83,69.6,2,69.5,0,485,510,560,1,1,1,0,0,0,0,0,1.1336,1.2114,1.7007,-2.0092,1.247,3,0.7289288650342549,25.6,1.0,321,1,0,20,23,1.0,Low
3212,72.0,62.8,2,60.4,0,490,455,495,1,1,1,0,0,0,0,0,0.7027,-1.1196,0.3174,1.1601,-1.8189,3,1.3893397844945476,23.7,0.6,319,1,0,20,24,0.0,Low
3213,84.5,93.6,2,77.0,0,435,505,615,1,1,0,0,0,0,0,0,0.0464,0.5008,-0.0537,0.0623,0.1864,2,0.8583707215307401,27.5,3.8,321,1,3,9,0,1.0,Good
3214,91.5,88.5,2,67.3,0,430,495,720,1,1,1,0,0,0,0,0,-1.1644,-1.6191,-0.7585,-0.6147,-2.3937,3,0.7289288650342549,23.7,1.8,329,1,0,20,0,1.0,Good
3215,90.2,84.8,1,66.23,1,545,670,680,1,1,0,1,0,0,0,0,-0.4463,1.2114,1.0859,-0.8682,0.4805,3,1.5512744505238691,22.4,0.0,321,1,0,10,14,1.0,Average
3216,79.0,78.0,2,66.0,0,570,555,665,1,1,1,0,0,0,0,0,1.2772,1.3779,1.0859,-1.2486,1.247,3,1.3299573616916973,23.9,1.7,238,1,0,20,17,1.0,Good
3217,85.0,74.0,2,74.9,0,450,425,545,1,1,0,1,0,0,0,0,0.7027,0.7119,1.3933,-0.1076,0.0973,3,0.7906219984133112,22.6,0.4,236,0,0,32,20,1.0,Low
3218,69.33,56.0,2,68.56,0,485,485,285,0,0,0,0,0,0,0,0,-0.3014,-1.0593,-1.2148,-0.7015,-0.9194,0,0.0,30.3,5.4,10,1,0,27,11,1.0,Good
3219,89.0,84.8,2,73.0,0,545,395,415,1,1,1,0,0,0,0,0,1.2772,1.2114,1.2396,-0.4879,-0.6692,3,1.4284265521658424,24.4,1.0,321,1,0,20,9,2.0,Good
3220,58.0,64.0,2,78.61,0,335,465,385,1,1,0,1,0,0,0,0,0.7027,0.3789,0.1637,0.9066,-0.0943,3,1.0751369776076578,24.9,0.6,319,0,3,9,23,1.0,Low
3221,90.8,84.2,2,84.0,0,575,665,605,1,0,1,0,0,0,1,0,-0.4173,0.1888,0.3817,-0.0552,0.9763,3,0.33195194490146507,26.8,4.6,340,0,0,20,18,1.0,Good
3222,74.7,73.0,2,76.0,0,440,530,390,1,1,0,1,0,0,0,0,-1.5953,0.3789,0.3174,0.2727,0.4805,3,1.3522405392820982,24.3,0.2,375,1,0,13,17,0.0,Good
3223,85.0,89.0,2,70.0,0,475,605,505,1,0,1,0,0,0,0,0,-2.272,0.0328,-0.6343,-0.6428,-0.6035,2,0.38743899956733696,25.6,4.6,299,1,0,22,20,1.0,Average
3224,69.5,90.5,2,84.77,1,405,530,605,1,1,0,1,0,0,0,0,0.99,-0.2871,0.7785,-1.6289,-0.8608,3,1.6032005040445347,25.9,0.4,29,1,2,12,21,1.0,Good
3225,86.0,91.0,2,77.0,0,455,445,445,1,0,1,0,0,0,1,0,-0.2628,0.1888,-0.1988,-0.0552,-0.6035,3,1.1451919167820972,24.3,2.1,321,0,0,20,23,0.0,Good
3226,91.5,75.5,2,76.0,0,475,450,150,1,0,0,0,1,0,0,0,-1.1644,-0.6201,0.7785,1.5404,-0.2859,2,0.6822937502316544,23.1,0.8,336,1,0,38,20,1.0,Low
3227,84.3,70.2,2,65.14,0,605,605,334,1,1,1,0,0,0,0,0,0.3555,-0.4353,-1.5776,-0.2902,-1.2354,3,1.119080443594647,27.3,0.5,332,1,0,10,23,0.0,Low
3228,62.3,75.6,1,73.12,0,525,460,570,1,0,1,0,0,0,0,0,-0.0154,1.2114,-0.6048,1.0333,1.4386,2,1.2116807089354387,23.4,1.2,94,1,0,24,23,1.0,Low
3229,85.8,77.4,2,60.87,0,555,610,650,1,0,1,0,0,0,1,0,0.8192,1.4368,-1.2148,-0.4078,0.1864,3,0.9855365366905593,24.3,2.4,22,0,0,20,14,1.0,Good
3230,72.0,71.0,2,72.46,1,475,360,570,1,1,0,0,0,0,0,0,0.5591,1.0449,0.9322,-0.1076,0.0973,2,0.815643120578711,24.8,1.3,319,1,0,13,4,1.0,Good
3231,85.66,82.0,2,75.0,0,485,645,635,1,1,0,0,0,0,0,0,-2.272,-0.1232,-2.8113,0.0623,0.0284,2,1.2018184735889843,28.0,3.7,340,0,0,10,23,1.0,Good
3232,88.6,74.16,2,73.1,0,420,445,415,1,1,0,1,0,0,0,0,0.99,0.3789,0.4711,-1.5021,0.8637,3,1.2512904205172526,23.2,1.1,162,1,0,32,20,1.0,Low
3233,76.8,64.0,2,70.44,0,360,585,575,1,0,0,0,0,1,0,0,0.2718,1.5444,1.7007,-1.8824,1.0554,2,0.8067956814180595,23.9,1.4,173,1,0,17,2,1.0,Low
3234,82.0,80.0,2,73.0,0,590,555,590,1,0,1,0,0,0,0,0,-0.4463,0.5454,0.6248,-0.2344,0.6721,2,1.0137073371453573,23.3,1.5,340,1,0,20,23,1.0,Good
3235,85.0,80.0,2,74.0,0,605,580,595,1,1,0,1,0,0,0,0,-0.159,0.0459,-0.7585,-1.3753,0.4805,3,1.6091387463248197,22.0,0.6,319,0,0,13,7,0.0,Good
3236,87.87,93.9,2,75.3,1,455,555,605,1,1,1,0,0,0,0,0,-0.1082,0.1888,-0.344,1.8249,0.9763,3,0.6101230850780257,27.0,5.2,295,1,0,20,21,1.0,Average
3237,89.0,89.2,2,79.43,0,575,575,525,1,1,0,0,0,0,0,0,-1.8083,-0.2793,-0.344,1.76613,0.3444,2,0.9802186781645681,26.3,1.6,30,0,0,10,23,1.0,Good
3238,70.75,63.0,2,75.0,1,545,555,485,1,1,1,0,0,0,1,0,0.5591,0.0459,-0.7585,-1.5021,0.0973,4,1.2711236815925342,23.9,1.8,225,1,0,20,25,1.0,Good
3239,81.4,74.0,1,76.24,1,485,525,620,1,1,0,1,0,0,0,0,0.5591,0.5454,1.7007,-2.0092,1.247,3,1.5863225779302823,25.0,2.3,156,0,0,13,4,2.0,Low
3240,88.0,92.1,2,80.0,0,565,395,525,1,1,1,0,0,0,0,0,0.51,1.3198,0.8171,0.53233,-0.7615,3,0.930316883539466,24.7,2.8,340,0,0,10,0,1.0,Average
3241,73.5,79.67,2,75.5,0,500,535,620,1,1,0,0,0,0,0,0,0.0464,0.1888,-2.8113,-0.2609,0.8183,2,1.1192977649902822,25.4,0.5,211,1,0,10,23,1.0,Low
3242,94.0,98.2,2,82.47,1,455,595,554,1,0,1,0,0,0,1,0,-0.880999999999999,0.5008,-0.0537,0.6498,-0.5245,3,0.8036130308320676,25.0,2.8,340,0,0,20,21,1.0,Good
3243,64.4,65.6,2,63.5,0,335,530,575,1,1,0,0,0,0,0,0,-0.7335,-0.2871,0.3174,1.794,0.0973,2,1.053678331827835,24.4,0.8,304,1,0,32,23,1.0,Low
3244,83.69,76.67,1,95.7,0,495,615,725,1,1,1,0,0,0,0,0,-1.4992,0.3448,-0.0537,-0.7603,0.5024,3,1.277020895404425,27.4,5.6,76,1,0,20,17,0.0,Average
3245,67.0,77.0,2,74.6,0,335,495,475,0,0,0,0,0,0,0,0,-0.0154,-0.4536,0.7785,0.0192,-0.4776,0,0.0,23.3,0.9,9,0,0,20,23,1.0,Low
3246,75.2,61.2,1,62.0,1,575,554,615,1,1,0,0,0,0,0,0,-1.6538,-0.9033,-0.7794,-0.1727,-1.2354,2,1.3395980127759277,34.0,3.0,319,1,0,10,4,1.0,Good
3247,82.0,75.0,2,64.3,1,575,495,365,1,1,0,0,0,0,0,0,-1.4992,-0.7473,-1.0697,0.0622299999999999,0.1864,2,0.4655120411402706,25.2,0.7,270,0,0,4,20,1.0,Low
3248,90.6,78.0,1,62.0,0,710,565,690,1,1,1,0,0,0,0,0,-1.0208,0.3789,-1.2196,-0.995,-0.0943,3,0.74674359187511,24.4,0.3,274,1,0,20,11,1.0,Low
3249,91.8,94.9,2,75.0,0,580,555,405,1,1,0,1,0,0,0,0,0.4155,-0.2871,-0.6048,-1.2486,-0.8608,3,0.5895642362758112,23.0,1.0,365,0,0,13,0,1.0,Good
3250,85.0,94.0,1,78.0,1,615,610,510,0,1,0,0,0,0,0,0,-0.0154,0.3789,0.3174,0.1459,-0.2859,1,0.32363420427553447,23.2,1.6,8,0,0,20,21,1.0,Good
3251,72.0,59.0,2,68.0,0,545,525,150,1,1,0,0,0,0,0,0,-1.6538,-0.4353,-0.0537,1.5899,-1.8673,2,0.4443867763893777,25.4,2.3,329,0,0,32,18,1.0,Low
3252,50.0,64.0,2,70.0,0,345,365,445,1,0,1,0,0,0,0,0,-0.4173,-1.3713,0.9042,1.5578,0.3444,2,0.7361303609185877,27.4,1.7,235,1,0,20,7,0.0,Low
3253,78.0,79.4,2,76.76,0,465,575,625,1,1,0,0,0,0,0,0,1.2828,0.7348,0.0552,-0.0552,-0.9194,2,1.1764431330850493,25.2,1.9,321,0,0,10,23,1.0,Good
3254,78.2,76.0,2,74.0,0,475,555,650,1,1,0,1,0,0,0,0,0.4155,0.7119,0.7785,-2.3895,0.6721,3,1.4622008163195939,22.6,2.0,321,1,0,13,20,0.0,Low
3255,92.5,80.2,1,75.0,1,615,495,750,1,1,1,0,0,0,0,0,-1.5953,0.8784,0.3174,-0.3612,0.4805,3,1.545769995592551,24.3,1.0,340,1,0,20,25,1.0,Good
3256,73.0,73.0,2,73.0,0,465,455,250,1,1,0,1,0,0,0,0,0.8463,0.5454,1.2396,-0.8682,1.0554,3,0.9089560345664591,23.4,0.5,225,1,0,13,20,1.0,Good
3257,79.6,87.2,2,73.87,0,370,485,320,1,1,0,1,0,0,0,0,1.4208,-0.7866,0.6248,0.2727,0.4805,3,1.5616328080825395,23.3,0.7,325,0,0,13,3,1.0,Low
3258,78.0,72.0,2,72.0,0,485,555,560,1,1,0,1,0,0,0,0,-1.308,-3.1176,-1.0659,0.1459,-0.8608,3,1.2117165500542137,24.3,0.9,375,1,0,13,24,1.0,Low
3259,90.0,88.4,2,73.14,1,485,410,575,1,1,0,0,0,0,0,0,1.4208,0.8784,1.0859,-0.6147,1.6302,2,0.68543715455471,23.3,0.5,169,0,0,10,18,0.0,Low
3260,87.58,82.71,2,77.36,1,475,575,535,1,1,0,0,0,0,0,0,-0.5719,-0.1232,-0.0537,0.0623,-0.6035,2,0.7723596388838839,31.1,2.4,362,1,3,9,20,1.0,Low
3261,58.8,65.5,2,51.0,1,545,435,485,1,0,1,0,0,0,0,0,-0.4173,0.6568,0.8171,-0.9953,-0.7615,2,0.7361303609185877,28.9,1.2,33,1,0,24,14,1.0,Low
3262,62.0,73.8,2,70.3,0,385,570,690,1,1,0,1,0,0,0,0,-1.4517,-2.2851,-1.0659,0.1459,-2.9686,3,0.6667613859195166,25.8,1.8,321,1,0,13,23,1.0,Good
3263,66.0,66.66,2,66.22,0,450,545,765,1,1,0,0,0,0,0,0,0.2009,0.7348,0.5994,1.0024,-0.6035,2,1.2251237756465674,26.3,0.4,189,1,0,10,23,1.0,Low
3264,81.0,81.0,2,74.0,0,445,425,525,1,0,1,0,0,0,1,0,0.6646,0.9688,0.5994,0.29733,-0.4455,3,0.289033635092804,26.5,2.0,347,0,0,20,23,1.0,Good
3265,90.0,86.0,2,78.0,1,645,695,435,1,1,0,0,0,0,0,0,0.3555,0.5008,0.672,0.4148,-0.4455,2,1.017862217538195,25.4,4.2,340,1,0,10,20,1.0,Good
3266,67.0,68.0,2,66.0,0,445,475,565,1,1,0,0,0,0,0,0,1.1283,1.7878,-0.0537,-2.2879,-0.2875,2,0.68543715455471,26.7,1.2,155,1,0,13,23,1.0,Low
3267,68.0,72.0,2,73.0,0,475,520,575,1,1,0,0,0,0,0,0,-0.3027,0.8784,-0.2974,-0.6147,0.0973,2,1.2658812960387955,23.1,2.5,321,1,0,10,13,1.0,Average
3268,76.0,66.0,2,61.75,0,630,530,430,1,1,0,1,0,0,0,0,0.2718,-0.4536,-0.2974,-0.7415,-0.8608,3,1.0988899467287978,24.1,0.1,343,1,0,13,23,1.0,Low
3269,63.33,72.15,2,66.0,1,440,505,440,1,1,0,1,0,0,0,0,-0.4463,0.5454,-0.7585,0.2727,-0.4776,3,1.1523341272513632,25.6,1.3,375,1,0,13,18,1.0,Low
3270,91.0,85.0,2,74.0,1,465,495,485,1,1,1,0,0,0,0,0,-0.2628,0.5008,-0.1988,-1.4653,0.0284,3,0.78282918285107,27.7,5.1,328,0,0,20,11,1.0,Average
3271,88.0,90.03,2,79.52,0,485,655,735,1,1,0,0,0,0,0,0,-0.5899,-1.4526,-1.2196,-0.7415,-1.0524,2,1.3871523009699058,23.6,1.8,340,1,0,13,20,1.0,Good
3272,86.5,82.5,2,61.86,1,490,395,485,1,1,0,1,0,0,0,0,-0.0154,-0.6201,-0.2974,0.7798,-1.8189,3,1.4606826893176938,23.6,0.8,175,1,0,32,14,1.0,Good
3273,72.2,70.0,2,62.4,0,545,525,630,1,1,0,0,1,0,0,0,1.1336,1.0449,-0.1437,-0.8682,0.6721,3,1.1909485185157973,22.6,1.5,95,1,0,38,24,1.0,Average
3274,78.0,57.5,2,64.8,0,415,575,485,1,1,0,0,0,0,0,0,0.9737,0.5008,-1.3599,0.1798,0.6603,2,1.2018184735889843,27.7,1.5,155,1,0,10,13,1.0,Low
3275,63.2,62.6,2,6.45,1,505,575,435,1,0,1,0,0,0,1,0,-1.3447,1.1248,0.672,1.5899,-0.2875,3,1.311602267654705,30.6,1.3,95,1,0,20,14,1.0,Low
3276,62.88,77.5,2,70.0,1,455,515,405,1,1,0,0,0,0,0,0,-0.4173,-0.1232,-0.344,-0.7603,0.6603,2,1.2018184735889843,26.9,4.8,155,1,0,32,11,1.0,Average
3277,84.0,80.0,2,74.3,0,524,555,565,1,1,0,0,0,0,0,0,-0.5719,1.5928,1.2525,-0.5253,0.5024,2,1.053678331827835,26.8,2.3,225,0,0,10,23,1.0,Good
3278,85.6,80.4,2,68.71,1,545,620,650,1,1,0,1,0,0,0,0,-0.4463,0.0459,0.4711,0.3995,-1.0524,3,1.5506931242485722,23.4,1.1,230,1,0,13,11,1.0,Good
3279,85.0,68.6,2,64.5,0,585,465,425,1,1,0,0,0,0,0,0,-0.9969,0.0328,-0.344,0.7086,-1.2354,2,0.68543715455471,25.5,0.8,351,1,0,10,7,0.0,Good
3280,88.3,91.8,2,69.1,1,585,595,605,1,1,0,0,0,0,0,0,1.1283,0.8128,1.9782,-0.7603,0.9763,2,0.9802186781645681,25.2,4.6,319,0,0,10,21,1.0,Good
3281,82.5,85.23,2,77.8,1,555,595,675,1,1,0,0,0,0,0,0,-1.3447,-0.7473,-0.7794,1.1199,-0.2875,2,1.3142285028401237,26.0,2.8,340,0,0,10,18,0.0,Good
3282,67.0,77.0,2,76.0,0,545,554,435,1,1,0,1,0,0,0,0,0.99,0.7119,-0.9122,-1.6289,1.0554,3,0.9861531842101645,26.0,3.2,321,1,0,32,23,0.0,Average
3283,90.1,83.6,2,72.0,0,605,475,515,1,0,1,0,0,0,0,0,-0.7335,0.5454,-0.9122,0.0192,-0.0943,2,1.2373253422583357,24.9,2.1,8,1,0,20,7,0.0,Low
3284,84.0,77.77,2,67.0,0,350,395,310,1,1,0,1,0,0,0,0,-1.0208,0.0762,-0.6048,1.5404,-2.2021,3,0.6297268303363823,24.7,1.2,0,1,0,32,20,1.0,Low
3285,73.66,63.16,2,76.0,0,455,554,465,0,1,0,1,0,0,0,0,0.1282,0.2124,0.7785,-0.4879,-0.2859,2,0.48752969121140144,25.5,0.4,321,1,0,20,11,1.0,Good
3286,67.8,65.6,1,79.8,0,485,465,545,0,1,0,1,0,0,0,0,0.7027,0.2124,-1.527,-0.6147,-1.0524,2,0.5409738717339667,25.4,1.1,319,1,0,41,13,1.0,Good
3287,63.8,63.0,1,61.46,0,595,495,605,1,1,0,0,0,0,0,0,-1.6538,1.2808,1.3977,0.7673,0.9763,2,1.0875236074226153,29.2,0.9,319,1,0,10,23,0.0,Low
3288,84.0,87.0,2,78.5,1,780,630,650,1,1,0,0,0,0,0,0,-0.7335,0.2124,-0.2974,0.1459,-0.8608,2,1.017862217538195,24.4,2.5,321,1,0,13,11,1.0,Average
3289,69.33,63.0,1,85.2,0,585,585,635,1,1,0,0,0,0,0,0,0.0464,0.9688,0.3817,-1.3478,-0.2875,2,1.2018184735889843,29.2,4.6,299,1,3,9,10,2.0,Average
3290,97.76,96.33,2,96.9,1,650,655,720,1,0,1,0,0,0,1,0,1.5644,0.7119,0.4711,-0.3612,0.2889,3,1.5157464299555847,24.2,1.3,76,1,0,20,11,1.0,Average
3291,54.0,54.0,2,67.05,0,380,365,430,1,1,0,0,0,0,0,0,-0.0154,0.0459,0.1637,0.5262,0.2889,2,1.017862217538195,26.5,0.4,319,1,3,9,17,0.0,Low
3292,74.5,73.6,2,66.5,0,535,450,545,1,1,0,1,0,0,0,0,0.5591,-0.4536,-1.8344,0.5262,-0.8608,3,0.9509545399810071,23.8,0.3,332,1,0,13,23,0.0,Low
3293,89.12,73.3,2,76.23,1,640,630,575,1,1,0,0,0,0,0,0,-0.0154,0.3789,0.3174,-0.2344,0.2889,2,1.36082835133917,24.7,2.3,321,1,0,31,11,1.0,Average
3294,89.92,77.0,2,76.5,0,525,415,385,0,0,0,0,0,0,0,0,0.6646,1.5928,0.8171,0.2973,0.8973,0,0.0,25.8,2.6,301,0,0,27,11,1.0,Good
3295,72.0,53.0,2,73.5,0,465,420,500,1,1,0,1,0,0,0,0,0.1282,0.3789,0.3174,-0.7415,0.6721,3,0.8440661789358764,23.9,1.9,321,1,0,13,17,1.0,Good
3296,94.8,84.09,2,72.8,1,415,455,464,1,1,0,0,0,0,0,0,-1.6538,-1.0593,-1.3599,-0.0552,-1.7093,2,0.3467494810611696,26.3,1.0,321,0,0,10,20,1.0,Low
3297,91.0,86.8,1,80.8,1,765,645,810,1,1,0,0,0,0,0,0,-0.4463,-0.7866,-0.4511,-0.6147,-1.4356,2,1.2251237756465674,24.3,2.2,255,1,0,10,4,1.0,Good
3298,81.5,74.05,2,70.06,0,455,465,535,1,1,0,0,0,0,0,0,0.2009,0.0328,0.0914,1.0024,-0.4455,2,1.053678331827835,29.2,5.2,36,0,3,9,23,0.0,Good
3299,87.8,90.91,2,71.66,0,370,520,415,1,1,0,0,0,0,0,1,-0.159,-0.4536,-1.3733,0.0192,-0.0943,3,0.9946211463451483,22.9,0.7,76,0,0,7,20,1.0,Low
3300,71.0,74.2,2,81.4,1,660,485,415,1,0,1,0,0,0,0,0,-0.159,1.2114,-0.7585,0.7798,0.6721,2,0.36178646900507194,25.9,0.8,310,1,0,20,25,1.0,Low
3301,66.0,58.0,2,64.0,0,475,510,385,1,1,0,1,0,0,0,0,0.1282,-0.4536,-0.9122,-0.4879,0.4805,3,0.9802149419298796,25.1,2.3,319,1,0,13,14,1.0,Low
3302,81.0,85.0,1,82.2,1,590,570,795,1,1,1,0,0,0,1,0,-0.159,0.3789,0.1637,-1.7556,0.2889,4,1.4018073205385402,25.5,1.9,156,1,0,20,4,1.0,Good
3303,83.33,81.16,2,78.5,0,535,585,525,1,1,1,0,0,0,0,0,1.1283,0.6568,-1.3599,-0.9953,0.3444,3,0.6279378119188809,27.0,4.2,301,0,0,22,16,1.0,Average
3304,74.0,40.0,2,67.2,0,565,455,375,1,1,0,0,0,0,0,0,-0.880999999999999,0.0328,-1.5051,-0.2902,-0.9194,2,0.815643120578711,31.5,3.8,338,1,3,9,0,1.0,Good
3305,77.0,66.0,2,78.0,1,580,530,465,1,1,0,0,0,1,0,0,0.8463,1.2114,1.2396,-0.8682,0.6721,3,0.4571144028758845,25.6,1.8,225,1,0,17,25,1.0,Good
3306,78.0,86.7,2,74.79,1,495,435,485,1,1,0,0,0,0,0,0,0.6646,1.2808,-0.4891,-0.5253,-0.168999999999999,2,1.2464424076594385,24.8,2.8,321,1,0,10,21,1.0,Average
3307,87.52,74.5,2,72.78,1,580,475,270,1,1,0,1,0,0,0,0,1.4208,0.5454,0.6248,-2.136,0.4805,3,1.2869198741989627,23.1,0.6,156,1,0,13,11,1.0,Good
3308,83.0,81.0,2,79.2,0,440,655,705,1,1,0,0,0,1,0,0,-1.0208,0.3789,0.6248,-1.6289,-0.2859,3,1.3037727447166323,25.3,2.3,169,1,0,22,7,0.0,Low
3309,92.6,89.9,2,82.27,0,730,620,590,1,1,0,0,0,0,0,0,0.8463,1.2114,0.9322,-0.1076,1.0554,2,1.2835654826013976,24.1,0.7,23,0,0,10,7,1.0,Good
3310,81.6,72.0,2,73.84,0,495,615,435,1,1,0,0,0,0,0,0,0.51,-0.4353,-0.6343,0.00352999999999999,0.5024,2,1.017862217538195,25.7,0.6,305,0,0,32,23,0.0,Low
3311,86.5,90.7,1,60.9,0,395,325,310,1,0,0,0,0,1,1,0,0.4155,-0.1206,0.9322,0.653,0.0973,3,1.227290913301084,22.7,0.8,329,1,0,20,20,1.0,Good
3312,86.0,65.0,2,61.0,0,615,545,750,1,1,0,0,0,0,0,0,0.99,1.5444,0.1637,-0.7415,1.0554,2,0.9002305379294782,23.6,0.8,13,1,0,32,24,0.0,Low
3313,88.2,80.8,2,70.0,0,735,595,545,1,1,0,1,0,0,0,0,1.9953,1.0449,-0.1437,-2.3895,0.2889,3,1.7421906926669435,23.6,1.4,321,1,0,13,7,1.0,Good
3314,70.6,81.6,2,81.8,1,675,545,680,1,1,0,0,0,0,0,0,-0.0154,-1.6191,-1.6807,1.9207,1.0554,2,1.1489432041004213,25.3,3.0,319,1,0,32,20,1.0,Average
3315,69.4,60.0,2,65.6,0,355,415,555,1,0,1,0,0,0,0,0,0.3555,0.3448,-0.0537,0.0623,0.0284,2,0.38743899956733696,27.7,3.2,300,0,0,23,23,1.0,Good
3316,83.8,65.6,2,61.0,0,605,625,575,1,1,0,1,0,0,0,0,0.8463,1.0449,1.2396,-1.2486,0.6721,3,1.503768512281589,23.4,1.2,321,1,0,32,23,1.0,Good
3317,82.0,81.0,2,64.0,0,435,475,475,1,1,1,0,0,0,1,0,-1.6924,-0.2793,-0.6343,0.3561,0.1864,4,1.728335503589789,24.7,2.1,17,1,0,20,7,1.0,Low
3318,75.8,57.8,2,61.0,1,455,415,395,1,1,1,0,0,0,1,0,-1.1901,-0.9033,-0.4891,0.6498,-0.1295,4,0.6435044493064492,26.3,0.9,175,1,0,20,11,1.0,Low
3319,88.8,82.0,2,71.92,1,710,560,605,1,1,1,1,0,0,0,0,1.5644,1.7109,1.2396,-1.1218,0.0973,4,1.6969407346133125,23.9,1.2,329,1,0,20,4,1.0,Good
3320,83.0,55.0,2,66.31,1,525,485,355,1,1,0,1,0,0,0,0,-1.308,-0.4536,-1.0659,-0.2344,-0.8608,3,1.1820253386527884,24.1,1.2,339,1,0,13,11,1.0,Good
3321,78.6,78.2,1,75.57,1,450,500,620,1,0,1,0,0,0,0,0,-0.5899,0.2124,0.4711,-0.7415,0.8637,2,0.38743899956733696,24.1,1.9,321,1,0,20,4,1.0,Good
3322,80.0,65.2,2,68.96,0,640,555,620,1,1,0,1,0,0,0,0,-0.159,-0.6201,-0.6048,0.3995,0.0973,3,1.2295312768950688,22.8,0.1,156,1,0,13,23,1.0,Good
3323,88.44,94.6,2,82.2,0,605,485,650,1,1,0,1,0,0,0,0,-0.3027,0.5454,0.7785,0.1459,-0.0943,3,1.5438180812416844,24.4,1.2,226,0,0,13,17,1.0,Good
